dish_id,dish_label,dish_class,dish_family,dish_name,cuisine,course,protein_type,source,label_quality,source_dish_label,original_path,ingredients,image_path
4623,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,garlic,egg,avocado,mushroom,chili",public_images/uecfood256/220/uecfood256_220_000004.jpg
4624,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,shrimp,potato,cream,pasta,tofu,chili",public_images/uecfood256/220/uecfood256_220_000005.jpg
4625,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,rice,spinach,shrimp",public_images/uecfood256/220/uecfood256_220_000006.jpg
4626,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,rice,potato",public_images/uecfood256/220/uecfood256_220_000007.jpg
4627,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,tofu,pasta,chicken",public_images/uecfood256/220/uecfood256_220_000008.jpg
4628,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,beef,potato,shrimp",public_images/uecfood256/220/uecfood256_220_000009.jpg
4629,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,spice,chicken,beef,fish",public_images/uecfood256/220/uecfood256_220_000010.jpg
4630,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,beans,shrimp,avocado,cheese",public_images/uecfood256/220/uecfood256_220_000011.jpg
4631,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,fish,shrimp,tofu,mushroom,chili,pasta",public_images/uecfood256/220/uecfood256_220_000012.jpg
4632,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,egg,beans,cream,chicken,mushroom",public_images/uecfood256/221/uecfood256_221_000001.jpg
4633,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,tomato,rice,avocado,chili",public_images/uecfood256/221/uecfood256_221_000002.jpg
4634,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,egg,tomato,rice",public_images/uecfood256/221/uecfood256_221_000003.jpg
4635,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,potato,chili,cream,spice,lamb,tomato",public_images/uecfood256/221/uecfood256_221_000004.jpg
4636,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,tomato,fish,spinach,lamb,pasta",public_images/uecfood256/221/uecfood256_221_000005.jpg
4637,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,spinach,tofu",public_images/uecfood256/221/uecfood256_221_000006.jpg
4638,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,garlic,beef,pasta,rice,fish,spice",public_images/uecfood256/221/uecfood256_221_000007.jpg
4639,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,pasta,chicken",public_images/uecfood256/221/uecfood256_221_000008.jpg
4640,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,spice,tomato,lamb,cream,potato,beef",public_images/uecfood256/221/uecfood256_221_000009.jpg
4641,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,fish,pasta,beef,shrimp,beans",public_images/uecfood256/221/uecfood256_221_000010.jpg
4642,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,potato,shrimp",public_images/uecfood256/221/uecfood256_221_000011.jpg
4643,221,221,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,beef,shrimp,spice",public_images/uecfood256/221/uecfood256_221_000012.jpg
4644,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,egg,lamb",public_images/uecfood256/222/uecfood256_222_000001.jpg
4645,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,garlic,lamb,avocado,mushroom,tomato",public_images/uecfood256/222/uecfood256_222_000002.jpg
4646,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,rice,cream,pasta,chili,chicken",public_images/uecfood256/222/uecfood256_222_000003.jpg
4647,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,garlic,chicken,avocado",public_images/uecfood256/222/uecfood256_222_000004.jpg
4648,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,cream,spice,rice,pasta",public_images/uecfood256/222/uecfood256_222_000005.jpg
4649,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,shrimp,spinach,beef,avocado",public_images/uecfood256/222/uecfood256_222_000006.jpg
4650,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,tomato,chicken,pasta,spinach,shrimp,cheese",public_images/uecfood256/222/uecfood256_222_000007.jpg
4651,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,rice,lamb,beans",public_images/uecfood256/222/uecfood256_222_000008.jpg
4652,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,lamb,spinach,pasta,spice,egg",public_images/uecfood256/222/uecfood256_222_000009.jpg
4653,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,cheese,rice,tofu,mushroom",public_images/uecfood256/222/uecfood256_222_000010.jpg
4654,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,spice,cream,beef,chicken,mushroom,spinach",public_images/uecfood256/222/uecfood256_222_000011.jpg
4655,222,222,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,pasta,tomato,tofu,spinach,egg,spice",public_images/uecfood256/222/uecfood256_222_000012.jpg
4656,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,mushroom,spice,chili,lamb,rice",public_images/uecfood256/223/uecfood256_223_000001.jpg
4657,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,cheese,potato",public_images/uecfood256/223/uecfood256_223_000002.jpg
4658,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,cream,pasta,spice,beans,avocado",public_images/uecfood256/223/uecfood256_223_000003.jpg
4659,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,rice,tomato",public_images/uecfood256/223/uecfood256_223_000004.jpg
4660,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,potato,fish,avocado,cheese,shrimp",public_images/uecfood256/223/uecfood256_223_000005.jpg
4661,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,potato,cream",public_images/uecfood256/223/uecfood256_223_000006.jpg
4662,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,cheese,chili,shrimp,garlic,spice,beef",public_images/uecfood256/223/uecfood256_223_000007.jpg
4663,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,tofu,chili,fish",public_images/uecfood256/223/uecfood256_223_000008.jpg
4664,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,beef,fish,spice,tomato,tofu,shrimp",public_images/uecfood256/223/uecfood256_223_000009.jpg
4665,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,rice,avocado",public_images/uecfood256/223/uecfood256_223_000010.jpg
4666,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,shrimp,chili,potato",public_images/uecfood256/223/uecfood256_223_000011.jpg
4667,223,223,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,chili,avocado,mushroom",public_images/uecfood256/223/uecfood256_223_000012.jpg
4668,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,egg,chicken,beans,beef,cream",public_images/uecfood256/224/uecfood256_224_000001.jpg
4669,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,egg,pasta,beef,chicken",public_images/uecfood256/224/uecfood256_224_000002.jpg
4670,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spinach,chili,cheese,garlic,potato",public_images/uecfood256/224/uecfood256_224_000003.jpg
4671,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,beans,beef,chicken,cheese",public_images/uecfood256/224/uecfood256_224_000004.jpg
4672,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,tomato,spice,mushroom,beef,cream",public_images/uecfood256/224/uecfood256_224_000005.jpg
4673,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,rice,chili,potato",public_images/uecfood256/224/uecfood256_224_000006.jpg
4674,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,beans,beef,avocado,mushroom",public_images/uecfood256/224/uecfood256_224_000007.jpg
4675,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,shrimp,beef",public_images/uecfood256/224/uecfood256_224_000008.jpg
4676,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,chili,cream",public_images/uecfood256/224/uecfood256_224_000009.jpg
4677,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,rice,potato",public_images/uecfood256/224/uecfood256_224_000010.jpg
4678,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,tomato,cheese,egg,beans",public_images/uecfood256/224/uecfood256_224_000011.jpg
4679,224,224,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,avocado,mushroom,shrimp",public_images/uecfood256/224/uecfood256_224_000012.jpg
4680,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,avocado,tomato",public_images/uecfood256/225/uecfood256_225_000001.jpg
4681,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,garlic,fish,pasta,beans,cream,cheese",public_images/uecfood256/225/uecfood256_225_000002.jpg
4682,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,mushroom,shrimp,pasta,beans",public_images/uecfood256/225/uecfood256_225_000003.jpg
4683,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,fish,chicken,avocado,rice,pasta,spinach",public_images/uecfood256/225/uecfood256_225_000004.jpg
4684,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spice,rice,avocado,chili,lamb",public_images/uecfood256/225/uecfood256_225_000005.jpg
4685,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,tomato,fish,tofu,spinach,garlic,potato",public_images/uecfood256/225/uecfood256_225_000006.jpg
4686,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,beans,potato,lamb",public_images/uecfood256/225/uecfood256_225_000007.jpg
4687,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,spinach,tomato,lamb",public_images/uecfood256/225/uecfood256_225_000008.jpg
4688,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,garlic,avocado,shrimp,mushroom,potato",public_images/uecfood256/225/uecfood256_225_000009.jpg
4689,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,cream,rice,spinach,shrimp",public_images/uecfood256/225/uecfood256_225_000010.jpg
4690,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,tomato,mushroom,chili",public_images/uecfood256/225/uecfood256_225_000011.jpg
4691,225,225,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,egg,pasta,cheese,rice,tomato,shrimp",public_images/uecfood256/225/uecfood256_225_000012.jpg
4692,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,egg,shrimp,lamb,avocado",public_images/uecfood256/226/uecfood256_226_000001.jpg
4693,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,rice,shrimp,fish,garlic",public_images/uecfood256/226/uecfood256_226_000002.jpg
4694,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,spice,potato,fish",public_images/uecfood256/226/uecfood256_226_000003.jpg
4695,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,potato,garlic,tomato",public_images/uecfood256/226/uecfood256_226_000004.jpg
4696,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,spice,shrimp,spinach",public_images/uecfood256/226/uecfood256_226_000005.jpg
4697,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,pasta,cheese,garlic,spinach,chili,cream",public_images/uecfood256/226/uecfood256_226_000006.jpg
4698,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spice,potato,tomato,garlic,beef",public_images/uecfood256/226/uecfood256_226_000007.jpg
4699,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,fish,potato,garlic",public_images/uecfood256/226/uecfood256_226_000008.jpg
4700,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,tomato,chicken,egg,cheese,spice,lamb",public_images/uecfood256/226/uecfood256_226_000009.jpg
4701,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,pasta,spinach,tomato,cream,spice,chili",public_images/uecfood256/226/uecfood256_226_000010.jpg
4702,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,mushroom,cream,cheese,shrimp",public_images/uecfood256/226/uecfood256_226_000011.jpg
4703,226,226,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,tofu,cream,chicken,tomato,mushroom,spinach",public_images/uecfood256/226/uecfood256_226_000012.jpg
4704,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,beef,shrimp,chili",public_images/uecfood256/227/uecfood256_227_000001.jpg
4705,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,chicken,cheese,rice,fish,spinach",public_images/uecfood256/227/uecfood256_227_000002.jpg
4706,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,chicken,egg,beef,shrimp,lamb",public_images/uecfood256/227/uecfood256_227_000003.jpg
4707,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,spice,cheese,beef,potato",public_images/uecfood256/227/uecfood256_227_000004.jpg
4708,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,spice,pasta,tofu,egg",public_images/uecfood256/227/uecfood256_227_000005.jpg
4709,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,rice,beef,avocado",public_images/uecfood256/227/uecfood256_227_000006.jpg
4710,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,lamb,shrimp,spice,mushroom,egg",public_images/uecfood256/227/uecfood256_227_000007.jpg
4711,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,beef,pasta",public_images/uecfood256/227/uecfood256_227_000008.jpg
4712,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,shrimp,rice",public_images/uecfood256/227/uecfood256_227_000009.jpg
4713,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,cheese,avocado,fish,shrimp,lamb,beef",public_images/uecfood256/227/uecfood256_227_000010.jpg
4714,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,cream,fish,egg,chicken,spice,garlic",public_images/uecfood256/227/uecfood256_227_000011.jpg
4715,227,227,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,spice,garlic,egg,cheese,chicken,chili",public_images/uecfood256/227/uecfood256_227_000012.jpg
4716,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,avocado,lamb,chicken,egg,spice",public_images/uecfood256/228/uecfood256_228_000001.jpg
4717,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,rice,chili,cream",public_images/uecfood256/228/uecfood256_228_000002.jpg
4718,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,egg,rice,potato",public_images/uecfood256/228/uecfood256_228_000003.jpg
4719,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,fish,egg,spice",public_images/uecfood256/228/uecfood256_228_000004.jpg
4720,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,cheese,pasta,chili,rice",public_images/uecfood256/228/uecfood256_228_000005.jpg
4721,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,cream,fish",public_images/uecfood256/228/uecfood256_228_000006.jpg
4722,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,spice,chili,cream,rice,tofu",public_images/uecfood256/228/uecfood256_228_000007.jpg
4723,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,cheese,shrimp,chicken,pasta,spinach,garlic",public_images/uecfood256/228/uecfood256_228_000008.jpg
4724,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,chicken,chili,pasta,avocado,tofu,beans",public_images/uecfood256/228/uecfood256_228_000009.jpg
4725,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,potato,fish,beans",public_images/uecfood256/228/uecfood256_228_000010.jpg
4726,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,potato,chili",public_images/uecfood256/228/uecfood256_228_000011.jpg
4727,228,228,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,chili,tomato",public_images/uecfood256/228/uecfood256_228_000012.jpg
4728,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,cheese,spice,rice,garlic",public_images/uecfood256/229/uecfood256_229_000001.jpg
4729,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,rice,beef,chili,spice",public_images/uecfood256/229/uecfood256_229_000002.jpg
4730,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,cream,fish,chili,spinach",public_images/uecfood256/229/uecfood256_229_000003.jpg
4731,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,spinach,egg,spice,shrimp,chicken,chili",public_images/uecfood256/229/uecfood256_229_000004.jpg
4732,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,cheese,cream,egg,beans",public_images/uecfood256/229/uecfood256_229_000005.jpg
4733,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,cheese,pasta,chicken",public_images/uecfood256/229/uecfood256_229_000006.jpg
4734,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,tofu,chicken,avocado",public_images/uecfood256/229/uecfood256_229_000007.jpg
4735,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,cream,pasta,beans,cheese,mushroom,fish",public_images/uecfood256/229/uecfood256_229_000008.jpg
4736,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,pasta,garlic,beef,spinach,egg,lamb",public_images/uecfood256/229/uecfood256_229_000009.jpg
4737,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,spice,fish",public_images/uecfood256/229/uecfood256_229_000010.jpg
4738,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,lamb,spinach,shrimp,pasta,fish",public_images/uecfood256/229/uecfood256_229_000011.jpg
4739,229,229,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,cream,tomato,beans,chili,tofu",public_images/uecfood256/229/uecfood256_229_000012.jpg
4740,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,cheese,shrimp,beans,egg,cream",public_images/uecfood256/23/uecfood256_23_000001.jpg
4741,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,cheese,lamb,pasta",public_images/uecfood256/23/uecfood256_23_000002.jpg
4742,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,tomato,egg",public_images/uecfood256/23/uecfood256_23_000003.jpg
4743,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,garlic,chili,fish,mushroom",public_images/uecfood256/23/uecfood256_23_000004.jpg
4744,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,cream,fish,rice",public_images/uecfood256/23/uecfood256_23_000005.jpg
4745,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,avocado,egg,beans,spinach",public_images/uecfood256/23/uecfood256_23_000006.jpg
4746,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,chicken,beef,lamb,pasta",public_images/uecfood256/23/uecfood256_23_000007.jpg
4747,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,tofu,potato,rice,lamb,spice",public_images/uecfood256/23/uecfood256_23_000008.jpg
4748,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,pasta,mushroom,tomato,chili,chicken",public_images/uecfood256/23/uecfood256_23_000009.jpg
4749,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,beans,garlic,fish,tofu",public_images/uecfood256/23/uecfood256_23_000010.jpg
4750,23,23,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,spice,lamb,potato,pasta",public_images/uecfood256/23/uecfood256_23_000011.jpg
